taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	GTDB-tk Lineage	ANI Cluster ID	ANI Cluster Type	IMG Release/Pipeline Version	IMG Submission ID	GOLD Analysis Project ID	GOLD Analysis Project Type	GOLD Sequencing Project ID	GOLD Study ID	Add Date	Assembly Method	Comments	Funding Agency	High Quality	Has Coverage	Is Public	NCBI Taxon ID	Release Date	Strain	Submission Type	User Access	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	Relevance	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	Genome Size   * assembled	Gene Count   * assembled	Scaffold Count   * assembled	Genome Bin Count   * assembled	CRISPR Count   * assembled	GC Count   * assembled	GC   * assembled	Coding Base Count   * assembled	Coding Base Count %   * assembled	Coding Base Count NP 	Coding Base Count NP % 	CDS Count   * assembled	CDS %   * assembled	RNA Count   * assembled	RNA %  * assembled	rRNA Count   * assembled	5S rRNA Count   * assembled	16S rRNA Count   * assembled	18S rRNA Count   * assembled	23S rRNA Count   * assembled	28S rRNA Count   * assembled	tRNA Count   * assembled	Other RNA Count   * assembled	Unchar Count 	Unchar % 	w/ Func Pred Count   * assembled	w/ Func Pred %   * assembled	w/o function prediction  * assembled	w/o function prediction %  * assembled	Orthologs Count	Orthologs %	Paralogs Count	Paralogs %	Revised Count 	Revised % 	Fused Count 	Fused % 	Fusion Component Count 	Fusion component % 	COG Count   * assembled	COG %   * assembled	KOG Count 	KOG % 	Pfam Count   * assembled	Pfam %   * assembled	TIGRfam Count   * assembled	TIGRfam %   * assembled	Enzyme Count   * assembled	Enzyme %   * assembled	KEGG Count   * assembled	KEGG %   * assembled	Not KEGG Count   * assembled	Not KEGG %   * assembled	KO Count   * assembled	KO %   * assembled	Not KO Count   * assembled	Not KO %   * assembled	MetaCyc Count   * assembled	MetaCyc %   * assembled	Not MetaCyc Count   * assembled	Not MetaCyc %   * assembled	IMG Term Count 	IMG Term % 	IMG Pathwawy Count 	IMG Pathway % 	IMG Parts List Count 	IMG Parts List % 	MyIMG Annotation Count	MyIMG Annotation %	Signal Peptide Count 	Signal Peptide % 	Transmembrane Count 	Transmembrane % 	Horizontally Transferred Count	Horizontally Transferred %	Genome Property Count 	Genome Property % 	Ortholog Group Count	Paralog Group Count	COG Cluster Count   * assembled	KOG Cluster Count 	Pfam Cluster Count   * assembled	TIGRfam Cluster Count   * assembled	IMG Cluster Count	IMG Cluster %	Biosynthetic Cluster Gene Count	Biosynthetic Cluster Gene %	Biosynthetic Cluster Count	Predicted Viruses  * assembled	Estimated Number of Genomes  * assembled	Estimated Average Genome Size  * assembled	Estimated number of genomes - Marker genes average  * assembled	Estimated number of genomes - Marker genes median  * assembled	Estimated number of genomes - Marker genes mode  * assembled	Standard deviation of marker gene counts  * assembled	JGI Project ID / ITS SP ID	ITS AP ID	ITS SP ID	ITS Proposal ID	JGI Data Utilization Status	GPTS Proposal ID	Number of Filtered Reads   * assembled	Number of Mapped Reads   * assembled	% Assembled Reads   * assembled	Total Filtered Bases   * assembled	Total Mapped Bases   * assembled	Average Coverage of Assembled Sequences   * assembled	
3300042807	*Microbiome	Permanent Draft	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA	Fresh water mixed with fracking chemicals microbial communities from Ohio, USA - Utica-2 Time Series FC 2014_7_11 NMDC pilot	DOE Joint Genome Institute (JGI)	3300042807	Engineered	Industrial production	Chemical products	Input fracking water	Unclassified	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA		0	0	IMG Annotation Pipeline v.5.0.20	246669	Ga0482149	Metagenome Analysis	Gp0119866	Gs0114675	2021-01-07	Metaspades v. 3.13.0	NMDC pilot metagenomes should be public			Yes	Yes	0	2021-03-01		Reanalysis				kwrighton@gmail.com; mike.wilkins@colostate.edu	Kelly Wrighton; Michael Wilkins	kwrighton@gmail.com	Kelly Wrighton	CSP	2015	Yes	0	30510171			PRJNA375213	SAMN06343682			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Engineered	Industrial production	Input fracking water	Chemical products	Unclassified					No														0	0	USA: Ohio	Fresh water mixed with fracking chemicals	Aqueous sample - Fresh water mixed with fracking chemicals	USA	40.178			-81.073							2014/7/11			0											0	0	0	0	0	0	395611514	772497	508287	7	208	207060041	52.34	394481627	99.71	0	0	764137	98.92	8360	1.08	1097	167	312	52	473	93	7263	0	0	0	496775	64.31	267362	34.61	0	0	0	0	0	0	0	0	0	0	469822	60.82	0	0	423657	54.84	100565	13	218379	28.27	224467	29.06	539670	69.86	344337	44.57	419800	54.34	142823	18.49	621314	80.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4524	0	6112	2670	0	0	0	0	0	0	135	2930455	174.06	160	135	57.02	0	0	1082664	1777			0	0	0	0	0	0	
2199352033	*Microbiome	Permanent Draft	Speleothem and rock wall surfaces microbial communities from Kartchner Caverns, Benson, Arizona, USA	Cave microbial community (Wet rock wall)	Arizona Genomics Institute	2199352033	Environmental	Terrestrial	Rock-dwelling (subaerial biofilms)	Unclassified	Unclassified	Speleothem and rock wall surfaces microbial communities from Kartchner Caverns, Benson, Arizona, USA		0	0	0	5955	Ga0011301	Metagenome Analysis	Gp0052439	Gs0047522	2011-09-10	Newbler	released per JGI data release policy	NSF		No	Yes	0	2019-11-01		Primary		Ioanna.Pagani@thermofisher.com	Ioanna Pagani	moo@email.arizona.edu	Marian Ortiz	moo@email.arizona.edu	Marian Ortiz			No	0								454 GS FLX Titanium		Complete	Metagenome	Environmental	Terrestrial	Unclassified	Rock-dwelling (subaerial biofilms)	Unclassified					No																USA: Maryland: Natonal Institute of Health	Speleothem and rock wall surfaces	DNA was isolated from swab samples taken from the surface of a calcite speleothem using the FastDNA Spin Kit for soils (MP Biomedicals)	USA	39.0042816			-77.1012173										0											0	0	0	0	0	0	138876357	384714	329766	1	38	86713725	62.44	138588999	99.79	0	0	382582	99.45	2132	.55	409	34	143	0	232	0	1723	0	0	0	184936	48.07	197646	51.37	0	0	101128	26.29	0	0	0	0	0	0	170993	44.45	0	0	158146	41.11	0	0	63883	16.61	67032	17.42	315550	82.02	103708	26.96	278874	72.49	45865	11.92	336717	87.52	0	0	0	0	0	0	0	0	77866	20.24	41100	10.68	0	0	0	0	0	0	3778	0	4790	1725	0	0	0	0	0	0	32	4339886	41.5	39	32	17.91	0	0	0				0	0	0	0	0	0	
3300021476	*Microbiome	Permanent Draft	Microbial communities from various locations to find New Lineages of Life (NeLLi)	Biofilm microbial communities from the roof of an iron ore cave, State of Minas Gerais, Brazil - TC_06 Biofilm (v2)	DOE Joint Genome Institute (JGI)	3300021476	Environmental	Terrestrial	Cave	Unclassified	Unclassified	Microbial communities from various locations to find New Lineages of Life (NeLLi)		0	0	IMG Annotation Pipeline v.4.15.2	161473	Ga0187846	Metagenome Analysis	Gp0213330	Gs0118678	2017-11-09	spades v. SPAdes version: 3.11.1-check				Yes	Yes	0	2018-11-10		Primary				jbeam@bigelow.org; twoyke@lbl.gov	Jake Beam; Tanja Woyke	twoyke@lbl.gov	Tanja Woyke	Director's Science	2015	No	0				PRJNA465920	SAMN09200418			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Cave	Unclassified					No															4	Brazil: State of Minas Gerais	Biofilm	Roof of an iron ore cave	Brazil	-19.8881			-43.6761			4.69				2013/1/27	22.9 C		0											0	0	0	0	0	0	910997921	1969152	1476666	2	494	550303000	60.41	909912368	99.88	0	0	1960276	99.55	8876	.45	1258	171	409	0	675	3	7618	0	0	0	1969152	100	-8876	-.45	0	0	0	0	0	0	0	0	0	0	929499	47.2	0	0	909366	46.18	0	0	390828	19.85	390458	19.83	1569818	79.72	654477	33.24	1305799	66.31	249202	12.66	1711074	86.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4120	0	6008	0	0	0	0	0	0	62	168	5422606	180.58	168	0	61.19	1144746	1144745	1144746	2058	Unrestricted		109963352	63125134	57.41	16484966723	9463295856	10.39	
3300030049	*Microbiome	Permanent Draft	Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden	Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden - II_Bog_E3_1	DOE Joint Genome Institute (JGI)	3300030049	Environmental	Terrestrial	Soil	Peat	Bog	Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden		0	0	IMG Annotation Pipeline v.4.16.5	198775	Ga0302191	Metagenome Analysis	Gp0312893	Gs0134627	2018-10-11	spades v. 3.12.0				Yes	Yes	0	2018-12-10		Primary				saleska@email.arizona.edu; houghm@email.arizona.edu; ellen.dorrepaal@umu.se; blazewicz@llnl.gov; jchanton@fsu.edu; vrich@email.arizona.edu; malak.m.tfaily@gmail.com	Scott Saleska; Moira Hough; Ellen Dorrepaal; Steven Blazewicz; Jeffrey Chanton; Virginia Rich; Malak Tfaily	saleska@email.arizona.edu	Scott Saleska	CSP-EMSL	2018	No	0				PRJNA518352	SAMN10864236			Illumina NovaSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Peat	Soil	Bog					No														0		Sweden: Abisko, Stordalen Mire	bog	peat	Sweden	68.3532			19.0477							2016/11/2			0											0	0	0	0	0	0	846125747	1761976	1393503	3	633	432706128	51.14	844597678	99.82	0	0	1751140	99.39	10836	.61	1885	241	486	155	767	236	8951	0	0	0	859654	48.79	891486	50.6	0	0	0	0	0	0	0	0	0	0	711138	40.36	0	0	722226	40.99	0	0	319160	18.11	324694	18.43	1426446	80.96	537484	30.5	1213656	68.88	196156	11.13	1554984	88.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4451	0	7943	0	0	0	187	.01	6	181	146	5795381	180.45	164	146	65.89	1197102	1196947	1197102	503547	Unrestricted		110139970	56931785	51.69	16503711751	8530833711	10.08	
3300000592	*Microbiome	Permanent Draft	Groundwater microbial communities from well in New Jersey, USA	Groundwater microbial communities from well in New Jersey, USA, that are chlorine contaminated, sample 2	University of California, Berkeley	3300000592	Environmental	Aquatic	Freshwater	Drinking water	Chlorinated	Groundwater microbial communities from well in New Jersey, USA		0	0	0	11534	Ga0010857	Metagenome Analysis	Gp0054883	Gs0083744	2012-12-17		released per JGI data release policy			No	Yes	0	2019-11-01		Primary		menyj@berkeley.edu	 Men	jtremblay@lbl.gov	Julien Tremblay	jtremblay@lbl.gov	Julien Tremblay			No	0								Illumina HiSeq 2000		Complete	Metagenome	Environmental	Aquatic	Drinking water	Freshwater	Chlorinated					No																New Jersey, USA	Groundwater	New Jersey, US	USA	39.86			-74.34							2011/7/1			0											0	0	0	0	0	0	37176331	77214	49791	0	39	17110393	46.02	37149295	99.93	0	0	76874	99.56	340	.44	19	16	1	0	1	1	321	0	0	0	40029	51.84	36845	47.72	0	0	0	0	0	0	0	0	0	0	46542	60.28	0	0	42980	55.66	0	0	18418	23.85	20013	25.92	56861	73.64	34119	44.19	42755	55.37	12415	16.08	64459	83.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3566	0	3958	0	0	0	0	0	0	5	16	2323520	13.94	13	16	4.37	0	0	0				0	0	0	0	0	0	
3300027803	*Microbiome	Permanent Draft	Thawing permafrost microbial communities from the Arctic, studying carbon transformations	Thawing permafrost microbial communities from the Arctic, studying carbon transformations - Permafrost 712S3S	DOE Joint Genome Institute (JGI)	3300027803	Environmental	Terrestrial	Soil	Wetlands	Permafrost	Thawing permafrost microbial communities from the Arctic, studying carbon transformations		0	0	IMG Annotation Pipeline v.4.16.2	188317	Ga0209910	Metagenome Analysis	Gp0108341	Gs0112340	2018-05-12	spades v. 3.11.1				Yes	Yes	0	2018-07-11		Primary				g.tyson@uq.edu.au; vrich@email.arizona.edu	Gene Tyson; Virginia Rich	vrich@email.arizona.edu	Virginia Rich	CSP-EMSL	2015	Yes	0	30013118			PRJNA375508	SAMN06344033			Illumina HiSeq 2500, Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Wetlands	Soil	Permafrost					No														0	0	Sweden: Kiruna	Thawing permafrost	permafrost soil where Sphagnum dominantly present	Sweden	68.3533			19.0475							2012/7/20			0											0	0	0	0	0	0	531389687	1972247	1873206	0	384	300560431	56.56	531005566	99.93	0	0	1968411	99.81	3836	.19	798	73	220	36	396	73	3038	0	0	0	741306	37.59	1227105	62.22	0	0	0	0	0	0	0	0	0	0	591433	29.99	0	0	504092	25.56	0	0	303285	15.38	305630	15.5	1662781	84.31	485850	24.63	1482561	75.17	192804	9.78	1775607	90.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4018	0	6195	0	0	0	0	0	0	0	0	0	121.63	104	83	68.15	1053732	1166426	1053732	1778	Unrestricted		0	0	0	0	0	0	
3300014966	*Microbiome	Permanent Draft	Microbial mat communities from high arctic lakes	Freshwater microbial mat microbial communities from Canadian High Arctic Lake, Ward Hunt Island, Canada - Sample WHa	Laval University	3300014966	Environmental	Aquatic	Freshwater	Lake	Unclassified	Microbial mat communities from high arctic lakes		0	0	IMG Annotation Pipeline v.4.14.6	121812	Ga0182824	Metagenome Analysis	Gp0209085	Gs0128895	2017-03-31	IDBA_UD	released by Adrien Vigneron			No	Yes	0	2018-11-05		Primary		avignero@gmail.com	Adrien Vigneron	avignero@gmail.com	Adrien Vigneron	avignero@gmail.com	Adrien Vigneron			No	0								Illumina MiSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Aquatic	Lake	Freshwater	Unclassified					No																Canada: Ward Hunt Island	microbial mat	shallow microbial mat	Canada	83.079722			-74.138056							2015/7/15			0											0	0	0	0	0	0	817233659	3233833	3218407	0	1454	464921243	56.89	816149830	99.87	0	0	3224140	99.7	9693	.3	2412	245	673	92	1272	130	7281	0	0	0	3233833	100	-9693	-.3	0	0	0	0	0	0	0	0	0	0	1132195	35.01	0	0	1015242	31.39	0	0	633472	19.59	634761	19.63	2589379	80.07	1044833	32.31	2179307	67.39	382390	11.82	2841750	87.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4217	0	7578	0	0	0	0	0	0	1	184	4441487	253.74	229	184	126.28	0	0	0				0	0	0	0	0	0	
3300022481	*Microbiome	Permanent Draft	Acid mine drainage microbial communities from Malanjkhand copper mine, India	Acid mine drainage microbial communities from Malanjkhand copper mine, India - T4 Kmer_63	Indian Institute of Technology, kharagpur	3300022481	Environmental	Terrestrial	Soil	Unclassified	Mine drainage	Acid mine drainage microbial communities from Malanjkhand copper mine, India		0	0	IMG Annotation Pipeline v.4.15.2	171478	Ga0242604	Metagenome Analysis	Gp0281839	Gs0121499	2017-12-21	Metavelvet v. 1.2.02	released by JGI data releasing policy			No	Yes	0	2021-03-03		Primary		ab7gupta@gmail.com	Abhishek Gupta	sarpinaki@yahoo.com	Pinaki Sar	sarpinaki@yahoo.com	Pinaki Sar			No	0								Ion Torrent PGM		Complete	Metagenome	Environmental	Terrestrial	Unclassified	Soil	Mine drainage					No																Malanjkhand, India	sediment	Malanjkhand copper mine, India	India	21.984933			80.707117							2016			0											0	0	0	0	0	0	41955986	129241	116229	0	18	24240290	57.78	41865578	99.78	0	0	128575	99.48	666	.52	261	14	81	15	130	21	405	0	0	0	129241	100	-666	-.52	0	0	0	0	0	0	0	0	0	0	51609	39.93	0	0	44613	34.52	0	0	27219	21.06	28709	22.21	99866	77.27	45039	34.85	83536	64.64	17229	13.33	111346	86.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3279	0	4680	0	0	0	0	0	0	0	0	0	12.43	11	0	7.36	0	0	0				0	0	0	0	0	0	
3300019458	*Microbiome	Permanent Draft	Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi)	Bio-ooze microbial communities from a basaltic lava cave in the Kipuka Kanohina Cave System on the Island of Hawaii, USA - MA170107-3 metaG	DOE Joint Genome Institute (JGI)	3300019458	Environmental	Terrestrial	Cave	Unclassified	Unclassified	Deep subsurface microbial communities from various oceans to uncover new lineages of life (NeLLi)		0	0	IMG Annotation Pipeline v.4.15.1	139345	Ga0187892	Metagenome Analysis	Gp0213376	Gs0118434	2017-07-04	MEGAHIT v. MEGAHIT v1.0.6				Yes	Yes	0	2018-07-04		Primary				NNIvanova@lbl.gov; nckyrpides@lbl.gov; eaeloefadrosh@lbl.gov	Natalia Ivanova; Nikos Kyrpides; Emiley Eloe-Fadrosh	eaeloefadrosh@lbl.gov	Emiley Eloe-Fadrosh	Director's Science	2016	No	0				PRJNA465921	SAMN09666220			Illumina HiSeq 2500-1TB	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Cave	Unclassified					No															286	USA: the Island of Hawaii	Bio-ooze	tannish yellow ooze biovermiculations from the basaltic lava cave walls	USA	19.0643			-155.8008							2017/1/7			0											0	0	0	0	0	0	1260280170	2026748	1087001	22	1497	796667331	63.21	1258188156	99.83	0	0	2011507	99.25	15241	.75	2068	304	677	2	1083	2	13173	0	0	0	2026748	100	-15241	-.75	0	0	0	0	0	0	0	0	0	0	1058661	52.23	0	0	1083983	53.48	0	0	408478	20.15	411800	20.32	1599707	78.93	698511	34.46	1312996	64.78	257397	12.7	1754110	86.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4299	0	6737	0	0	0	257	.01	15	148	251	5021036	266.45	260	251	63.42	1145314	1145309	1145314	2772	Unrestricted		172667942	154071655	89.23	24853776155	22177031710	17.6	
3300020226	*Microbiome	Permanent Draft	Acid mine drainage microbial communities from Malanjkhand copper mine, India	Acid mine drainage microbial communities from Malanjkhand copper mine, India - T5 Kmer_63	Indian Institute of Technology, kharagpur	3300020226	Environmental	Terrestrial	Soil	Unclassified	Mine drainage	Acid mine drainage microbial communities from Malanjkhand copper mine, India		0	0	IMG Annotation Pipeline v.4.15.1	148090	Ga0212044	Metagenome Analysis	Gp0225908	Gs0121499	2017-08-30	Metavelvet	released by JGI data releasing policy			No	Yes	0	2021-03-03		Primary		ab7gupta@gmail.com	Abhishek Gupta	psar@hijli.iitkgp.ernet.in	Pinaki Sar	psar@hijli.iitkgp.ernet.in	Pinaki Sar			No	0								Ion Torrent PGM	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Soil	Mine drainage					No																Malanjkhand, India	sediment	Malanjkhand, india	India	21.998617			80.701317										0											0	0	0	0	0	0	129638503	453821	412169	0	19	73450241	56.66	129330242	99.76	0	0	451705	99.53	2116	.47	903	35	303	13	529	23	1213	0	0	0	453821	100	-2116	-.47	0	0	0	0	0	0	0	0	0	0	175480	38.67	0	0	146014	32.17	0	0	88684	19.54	90150	19.86	361555	79.67	144087	31.75	307618	67.78	55872	12.31	395833	87.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3895	0	5172	0	0	0	0	0	0	0	0	0	39.22	34	28	26.39	0	0	0				0	0	0	0	0	0	
2084038003	*Microbiome	Permanent Draft	Acid mine drainage microbial communities from Yunfu, Dabaoshan, and Foukou, China, of pyrites, lead-zinc tailings, and polymetallic ore	Acid Mine Drainage metagenome from Yunfu pyrites lake	Sun Yat-Sen University	2084038003	Environmental	Aquatic	Freshwater	Groundwater	Acid Mine Drainage	Acid mine drainage microbial communities from Yunfu, Dabaoshan, and Foukou, China, of pyrites, lead-zinc tailings, and polymetallic ore		0	0	0	1796	Ga0010913	Metagenome Analysis	Gp0052002	Gs0046239	2010-11-27		released per JGI data release policy			No	Yes	0	2019-11-01		Primary		lishjin@student.sysu.edu.cn	Li Shengjin	lishjin@student.sysu.edu.cn	Sheng-Jin Li	lishjin@student.sysu.edu.cn	Sheng-Jin Li			No	0									Level 4: Annotation-Directed	Complete	Metagenome	Environmental	Aquatic	Groundwater	Freshwater	Acid Mine Drainage					No															74	Guangdong,China	Acid mine drainage 	Acid mine drainage	China	23.1333			113.2667			2.5				2009/9/14			0											0	0	0	0	0	0	9582362	16020	5149	1	1	4431143	46.24	9550480	99.67	0	0	15816	98.73	204	1.27	21	6	4	0	11	0	183	0	0	0	9516	59.4	6300	39.33	0	0	4951	30.91	0	0	0	0	0	0	9473	59.13	0	0	9141	57.06	0	0	4044	25.24	4317	26.95	11499	71.78	6977	43.55	8839	55.17	2831	17.67	12985	81.05	0	0	0	0	0	0	0	0	3187	19.89	2946	18.39	0	0	0	0	0	0	2193	0	2415	1154	0	0	0	0	0	0	0	0	4.01	4	3	2.05	0	0	0				0	0	0	0	0	0	
3300036945	*Microbiome	Permanent Draft	Methane metabolizing microbial communities from different methane-rich environments from various locations	Shale gas microbial communities from Fort St. John, British Columbia, Canada - UGR 46	DOE Joint Genome Institute (JGI)	3300036945	Environmental	Terrestrial	Geologic	Unclassified	Unclassified	Methane metabolizing microbial communities from different methane-rich environments from various locations		0	0	IMG Annotation Pipeline v.5.0.9	221075	Ga0377191	Metagenome Analysis	Gp0406068	Gs0127566	2019-12-27	metaspades v. 3.13.0				Yes	Yes	0	2020-02-25		Primary				rlsimister@gmail.com; sean.crowe@ubc.ca; shallam@interchange.ubc.ca	rachel simister; Sean Crowe; Steven Hallam	sean.crowe@ubc.ca	Sean Crowe	CSP	2017	No	0				PRJNA620675	SAMN14511003			Illumina NovaSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Unclassified	Geologic	Unclassified					No														0		Canada: British Columbia	shale gas	shale gas	Canada	56			-122							2015/10/13			0											0	0	0	0	0	0	539635141	1106118	765122	3	287	272121725	50.43	538477589	99.79	0	0	1096636	99.14	9482	.86	1250	225	349	57	490	129	8232	0	0	0	642440	58.08	454196	41.06	0	0	0	0	0	0	0	0	0	0	616487	55.73	0	0	550623	49.78	122438	11	283550	25.63	291296	26.33	805340	72.81	454925	41.13	641711	58.01	180497	16.32	916139	82.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4596	0	6496	2369	0	0	0	0	0	0	142	3800247	186.19	168	142	68.61	1241481	1241387	1241481	503042	Restricted		81214680	60921406	75.01	12168335833	9127809499	16.91	
3300038435	*Microbiome	Permanent Draft	Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA	Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA - Service water control v2	Argonne National Laboratory	3300038435	Environmental	Aquatic	Freshwater	Groundwater	Unclassified	Terrestrial subsurface fluid microbial community from Deep Mine Microbial Observatory in Lead, South Dakota, USA		0	0	IMG Annotation Pipeline v.5.0.14	215670	Ga0394682	Metagenome Analysis	Gp0404334	Gs0142066	2020-03-31	Megahit v. 1.0.6.1	Release as per PI request (GOLD-1409) SM 8.16.2021			No	Yes	0	2021-08-16		Reanalysis		lmmomper@gmail.com	Caitlin Casar	lmmomper@gmail.com; maggie@northwestern.edu	Caitlin Casar; Magdalena Osburn	lmmomper@gmail.com; maggie@northwestern.edu	Caitlin Casar; Magdalena Osburn			No	0				PRJNA563685	SAMN18005272			Illumina HiSeq 2500	Level 2: High-Quality Draft	Complete	Metagenome	Environmental	Aquatic	Groundwater	Freshwater	Unclassified					No														1480		Lead, South Dakota, USA	groundwater	Fresh groundwater used for mining practices	USA	44.350833			-103.765833			7				2018/4/16			0											0	0	0	0	0	0	490242941	588364	162523	0	187	264135992	53.88	489284144	99.8	0	0	581433	98.82	6931	1.18	606	111	205	16	253	21	6325	0	0	0	366627	62.31	214806	36.51	0	0	0	0	0	0	0	0	0	0	354502	60.25	0	0	358513	60.93	108115	18	116669	19.83	124274	21.12	457159	77.7	212640	36.14	368793	62.68	72500	12.32	508933	86.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4460	0	6896	2825	0	0	0	0	0	0	126	3890816	125.98	127	126	20.92	0	0	0				0	0	0	0	0	0	
3300030520	*Microbiome	Permanent Draft	Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden	III_Palsa_N2 coassembly	DOE Joint Genome Institute (JGI)	3300030520	Environmental	Terrestrial	Soil	Peat	Permafrost	Peat permafrost microbial communities from Stordalen Mire near Abisko, Sweden		0	0	IMG Annotation Pipeline v.4.16.5	200156	Ga0311372	Combined Assembly	Gp0312996	Gs0134627	2018-10-17	spades v. 3.12.0				Yes	Yes	0	2018-10-18		Primary				saleska@email.arizona.edu; houghm@email.arizona.edu; ellen.dorrepaal@umu.se; blazewicz@llnl.gov; jchanton@fsu.edu; vrich@email.arizona.edu; malak.m.tfaily@gmail.com	Scott Saleska; Moira Hough; Ellen Dorrepaal; Steven Blazewicz; Jeffrey Chanton; Virginia Rich; Malak Tfaily	saleska@email.arizona.edu	Scott Saleska	CSP-EMSL	2018	No	0				PRJNA518537	SAMN10863963			Illumina NovaSeq	Level 1: Standard Draft	Complete	Metagenome	Environmental	Terrestrial	Peat	Soil	Permafrost					No														0		Sweden: Abisko, Stordalen Mire	palsa	peat	Sweden	n/a			n/a							2016/11/25			0											0	0	0	0	0	0	6188896390	11621143	7844390	0	1596	3868696735	62.51	6184382567	99.93	0	0	11576520	99.62	44623	.38	4132	744	1235	154	1737	262	40491	0	0	0	7000200	60.24	4576320	39.38	0	0	0	0	0	0	0	0	0	0	5965162	51.33	0	0	6070381	52.24	0	0	2658910	22.88	2682457	23.08	8894063	76.53	4408662	37.94	7167858	61.68	1703441	14.66	9873079	84.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4563	0	9703	0	0	0	0	0	0	251	984	6289528	1214	1134	984	380.18	1199499	1225164	1199489	503547	Unrestricted		0	0	0	0	0	0	
